,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price,#VALUE!
1328,745,Ulwe,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,6000000,8053.691275
4533,1120,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,8035.714286
4534,1120,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,9000000,8035.714286
4430,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5200000,8000
3744,1000,Ulwe,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,8000000,8000
292,1150,Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9200000,8000
1632,1515,Ulwe,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,12100000,7986.79868
1655,1129,Ulwe,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9000000,7971.656333
870,690,Ulwe,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5500000,7971.014493
6262,1570,Ulwe,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000,7961.783439
4538,1450,Ulwe,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0,11500000,7931.034483
5868,1450,Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11500000,7931.034483
6276,1200,Ulwe,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,9500000,7916.666667
1397,758,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6000000,7915.567282
2447,1075,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000,7906.976744
6282,1165,Ulwe,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,9200000,7896.995708
2419,725,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700000,7862.068966
6183,1145,Ulwe,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,9000000,7860.262009
6151,700,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,7857.142857
2985,650,Ulwe,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5100000,7846.153846
1633,1175,Ulwe,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9200000,7829.787234
4481,1150,Ulwe,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,9000000,7826.086957
1388,640,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5000000,7812.5
1260,1000,Ulwe,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7800000,7800
473,667,Ulwe,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,5200000,7796.101949
6263,1155,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,7792.207792
2441,1055,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8200000,7772.511848
2204,1355,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500000,7749.077491
2413,697,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,7747.48924
5347,697,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000,7747.48924
3765,1550,Ulwe,3,1,1,1,0,0,0,1,0,1,0,0,0,0,1,12000000,7741.935484
1639,1150,Ulwe,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,8900000,7739.130435
6219,679,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250000,7731.958763
2364,1100,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000,7727.272727
393,350,Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2700000,7714.285714
1659,1180,Ulwe,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9100000,7711.864407
5573,675,Ulwe,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,5200000,7703.703704
5574,675,Ulwe,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5200000,7703.703704
336,650,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000000,7692.307692
4288,650,Ulwe,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,5000000,7692.307692
4289,650,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,7692.307692
4369,650,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5000000,7692.307692
293,690,Ulwe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5300000,7681.15942
2397,679,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200000,7658.32106
1395,980,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7500000,7653.061224
4074,1180,Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,9000000,7627.118644
3455,1050,Ulwe,2,0,1,1,0,0,1,1,1,1,0,0,1,1,1,8000000,7619.047619
4367,920,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7000000,7608.695652
6264,1157,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800000,7605.877269
4452,1000,Ulwe,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7600000,7600
6085,1580,Ulwe,3,1,1,1,1,0,0,1,1,1,0,0,1,0,1,12000000,7594.936709
1385,685,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5200000,7591.240876
4541,1055,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,8000000,7582.938389
4492,1123,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,8500000,7569.011576
5390,727,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,7565.337001
450,952,Ulwe,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7200000,7563.02521
2378,688,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200000,7558.139535
2372,1125,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000,7555.555556
4531,980,Ulwe,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7400000,7551.020408
475,650,Ulwe,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,4900000,7538.461538
1261,1090,Ulwe,2,0,1,1,1,0,1,1,0,1,1,0,1,0,0,8200000,7522.93578
6155,1250,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,9400000,7520
6255,1158,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8700000,7512.953368
311,599,Ulwe,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4500000,7512.520868
1641,1600,Ulwe,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,12000000,7500
3253,961,Ulwe,2,0,1,1,1,0,1,0,1,1,1,0,0,1,0,7200000,7492.19563
5830,1335,Ulwe,2,0,1,1,0,0,0,1,1,1,0,0,1,0,0,10000000,7490.636704
241,1135,Ulwe,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,8500000,7488.986784
1646,1470,Ulwe,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,11000000,7482.993197
6285,1100,Ulwe,2,0,1,1,1,0,1,0,1,1,0,0,1,1,1,8200000,7454.545455
4453,1020,Ulwe,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7600000,7450.980392
4515,1050,Ulwe,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,7800000,7428.571429
5413,1185,Ulwe,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,8800000,7426.160338
5515,1185,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,8800000,7426.160338
6260,1550,Ulwe,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11500000,7419.354839
778,1055,Ulwe,2,0,0,0,1,1,1,1,1,1,1,0,1,1,0,7800000,7393.364929
4542,690,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5100000,7391.304348
4543,690,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5100000,7391.304348
4589,555,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4100000,7387.387387
2377,1097,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100000,7383.773929
4413,420,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100000,7380.952381
476,610,Ulwe,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,4500000,7377.04918
1636,1220,Ulwe,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9000000,7377.04918
1637,1220,Ulwe,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9000000,7377.04918
480,665,Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4900000,7368.421053
6268,1155,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000,7359.307359
4425,680,Ulwe,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,5000000,7352.941176
2201,925,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800000,7351.351351
4076,1379,Ulwe,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,10100000,7324.147933
1635,1585,Ulwe,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,11600000,7318.611987
1631,1532,Ulwe,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,11200000,7310.704961
4032,1150,Ulwe,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8400000,7304.347826
290,1260,Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9200000,7301.587302
6267,1140,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300000,7280.701754
3457,1100,Ulwe,2,0,1,1,0,0,1,1,1,1,0,0,0,1,1,8000000,7272.727273
4427,1100,Ulwe,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8000000,7272.727273
5407,1650,Ulwe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12000000,7272.727273
296,1240,Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9000000,7258.064516
4083,1130,Ulwe,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,8200000,7256.637168
1399,648,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4700000,7253.08642
2617,1050,Ulwe,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7600000,7238.095238
4454,1050,Ulwe,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7600000,7238.095238
5388,1050,Ulwe,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7600000,7238.095238
1394,685,Ulwe,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4950000,7226.277372
1201,1055,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7600000,7203.791469
779,710,Ulwe,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,5100000,7183.098592
6265,1157,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8300000,7173.725151
4513,656,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4700000,7164.634146
4375,670,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4800000,7164.179104
1391,385,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2750000,7142.857143
5343,700,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,7142.857143
5344,700,Ulwe,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5000000,7142.857143
4426,1050,Ulwe,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7500000,7142.857143
478,1150,Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8200000,7130.434783
5228,1235,Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,1,0,1,8800000,7125.506073
4376,675,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4800000,7111.111111
1653,1055,Ulwe,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7500000,7109.004739
5993,1055,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,7109.004739
4073,1075,Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,0,7600000,7069.767442
2361,1105,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7800000,7058.823529
2200,1095,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700000,7031.96347
5252,1140,Ulwe,2,0,1,1,1,0,1,1,1,0,1,0,0,1,0,8000000,7017.54386
5253,1140,Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,1,1,0,8000000,7017.54386
2847,650,Ulwe,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,4550000,7000
489,700,Ulwe,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,4900000,7000
483,1000,Ulwe,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,7000000,7000
5995,687,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800000,6986.899563
488,1220,Ulwe,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,8500000,6967.213115
2183,675,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700000,6962.962963
4747,675,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4700000,6962.962963
5238,1580,Ulwe,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,11000000,6962.025316
5201,1155,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,6926.406926
731,650,Ulwe,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,4500000,6923.076923
4078,650,Ulwe,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,4500000,6923.076923
4406,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4500000,6923.076923
4439,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4500000,6923.076923
4084,1100,Ulwe,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7600000,6909.090909
3365,1050,Ulwe,2,0,1,1,1,0,1,0,1,1,1,0,0,1,0,7200000,6857.142857
2205,1750,Ulwe,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,6857.142857
4286,1100,Ulwe,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7500000,6818.181818
2336,1050,Ulwe,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,7150000,6809.52381
2944,1050,Ulwe,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,7150000,6809.52381
449,735,Ulwe,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,5000000,6802.721088
4079,735,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,6802.721088
4080,735,Ulwe,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,5000000,6802.721088
4540,1000,Ulwe,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,6800000,6800
4588,1030,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,6796.116505
2987,650,Ulwe,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4400000,6769.230769
4363,665,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4500000,6766.917293
1428,680,Ulwe,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,4600000,6764.705882
5826,400,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,6750
6010,685,Ulwe,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4600000,6715.328467
5813,1059,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7100000,6704.438149
3254,450,Ulwe,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,3000000,6666.666667
1291,600,Ulwe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,4000000,6666.666667
1376,600,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000000,6666.666667
4362,600,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4000000,6666.666667
6086,1650,Ulwe,3,0,1,1,1,0,1,1,1,1,0,0,1,0,0,11000000,6666.666667
2202,725,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800000,6620.689655
2713,680,Ulwe,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,4500000,6617.647059
3370,680,Ulwe,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,4500000,6617.647059
1029,665,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400000,6616.541353
301,1060,Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7000000,6603.773585
1383,670,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4400000,6567.164179
3318,640,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,6562.5
3319,640,Ulwe,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4200000,6562.5
1402,840,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5500000,6547.619048
1398,689,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4500000,6531.204644
2844,1050,Ulwe,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,6850000,6523.809524
2712,1150,Ulwe,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,7500000,6521.73913
3256,1150,Ulwe,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,7500000,6521.73913
5877,400,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,6500
2850,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4225000,6500
5992,1155,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,6493.506494
6009,1155,Ulwe,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7500000,6493.506494
1393,1235,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,8000000,6477.732794
2949,1050,Ulwe,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6800000,6476.190476
2439,665,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300000,6466.165414
4404,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4200000,6461.538462
4433,650,Ulwe,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4200000,6461.538462
4434,650,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,6461.538462
2716,450,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2899000,6442.222222
1780,715,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4600000,6433.566434
4415,420,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2700000,6428.571429
1547,980,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300000,6428.571429
3768,685,Ulwe,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4400000,6423.357664
1401,1250,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,8000000,6400
2714,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4151000,6386.153846
2715,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4151000,6386.153846
2943,650,Ulwe,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,4150000,6384.615385
2851,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4140999,6370.767692
3367,1100,Ulwe,2,0,1,1,1,0,1,1,1,1,0,1,0,1,0,7000000,6363.636364
5815,420,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2650000,6309.52381
4405,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4100000,6307.692308
2986,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4099000,6306.153846
4361,635,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4000000,6299.212598
4081,1080,Ulwe,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6800000,6296.296296
3369,630,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3950000,6269.84127
3255,1150,Ulwe,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,7198999,6259.99913
4077,675,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4200000,6222.222222
4082,1050,Ulwe,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6500000,6190.47619
2709,650,Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,4000000,6153.846154
2845,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4000000,6153.846154
2849,650,Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,4000000,6153.846154
2852,650,Ulwe,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4000000,6153.846154
3258,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4000000,6153.846154
3368,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000000,6153.846154
4365,650,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4000000,6153.846154
4366,650,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,6153.846154
2848,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3990000,6138.461538
3364,450,Ulwe,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2750000,6111.111111
5250,695,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,6043.165468
5474,610,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675000,6024.590164
5283,450,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,6000
5284,450,Ulwe,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2700000,6000
5251,1000,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,6000
1386,670,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4000000,5970.149254
5473,620,Ulwe,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3700000,5967.741935
1406,1350,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,8000000,5925.925926
5991,679,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,5891.0162
3988,680,Ulwe,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,4000000,5882.352941
4403,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800000,5846.153846
2445,685,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,5839.416058
3486,720,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,5833.333333
4519,670,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3900000,5820.895522
5472,645,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3750000,5813.953488
3366,1550,Ulwe,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,9000000,5806.451613
1392,1120,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6500000,5803.571429
485,655,Ulwe,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,3800000,5801.526718
1781,1040,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,5769.230769
5994,667,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000,5697.151424
487,650,Ulwe,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,3700000,5692.307692
4435,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3700000,5692.307692
4374,620,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3500000,5645.16129
2434,678,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000,5604.719764
2935,450,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2500000,5555.555556
5089,1350,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,5555.555556
2379,667,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3700000,5547.226387
467,1135,Ulwe,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,6200000,5462.555066
2846,550,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3000000,5454.545455
3257,550,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3000000,5454.545455
2984,550,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2999000,5452.727273
2705,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3500000,5384.615385
2942,650,Ulwe,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,3500000,5384.615385
2947,650,Ulwe,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3500000,5384.615385
2948,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3500000,5384.615385
6238,650,Ulwe,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,3500000,5384.615385
486,655,Ulwe,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,3500000,5343.51145
2346,655,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,5343.51145
4432,630,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3300000,5238.095238
4414,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3400000,5230.769231
484,690,Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3588000,5200
1390,1215,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6200000,5102.880658
5989,687,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,5094.614265
1400,1595,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7600000,4764.890282
1389,1690,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6500000,3846.153846
1407,1511,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5100000,3375.24818
4650,216,Vasai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,16203.7037
1931,285,Vasai,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3200000,11228.07018
4568,748,Vasai,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,6300000,8422.459893
5557,353,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2948000,8351.274788
5556,514,Vasai,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,4278000,8322.957198
5560,342,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2804000,8198.830409
5561,383,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,3133000,8180.156658
5286,1050,Vasai,3,0,0,1,1,0,1,1,1,1,1,0,0,1,0,8500000,8095.238095
5559,527,Vasai,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,4163000,7899.43074
5558,487,Vasai,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,3847000,7899.383984
507,778,Vasai,2,1,0,1,1,1,1,1,0,0,1,0,0,0,0,5760000,7403.598972
4654,750,Vasai,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,7333.333333
4659,516,Vasai,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3750000,7267.44186
5411,800,Vasai,2,0,1,1,0,0,1,1,0,0,0,0,0,1,1,5800000,7250
